YDR027C	4	497318	494649		
YDR028C	4	500879	497835		
YDR030C	4	503273	501753		
YDR031W	4	503498	503863		
YDR032C	4	504695	504099		
YDR033W	4	508147	509109		
YDR034C	4	512109	509737		
YDR034C-A	4	520692	520516		
YDR034W-B	4	521314	521469		
YDR035W	4	521816	522928		
YDR036C	4	524713	523211		
YDR037W	4	525440	527215		
YDR038C	4	530697	527422		
YDR039C	4	534582	531307		
YDR040C	4	538467	535192		
YDR041W	4	539803	540414		
YDR042C	4	541203	540601		
YDR043C	4	543369	542674		
YDR044W	4	546642	547628		
YDR045C	4	548310	547978		
YDR046C	4	550576	548762		
YDR047W	4	551860	552948		
YDR049W	4	553254	555152		
YDR050C	4	556472	555726		
YDR051C	4	558060	557056		
YDR052C	4	560625	558511		
YDR054C	4	562327	561440		
YDR055W	4	563527	564861		
YDR056C	4	565640	565023		
YDR057W	4	565927	567555		
YDR058C	4	568703	567723		
YDR059C	4	569770	569234		
YDR060W	4	570649	573726		
YDR061W	4	574164	575783		
YDR062W	4	576474	578159		
YDR063W	4	578663	579112		
YDR064W	4	579458	580452		
YDR065W	4	580687	581784		
YDR066C	4	582498	581908		
YDR067C	4	583465	582791		
YDR068W	4	583713	584645		
YDR069C	4	587719	584939		
YDR070C	4	588379	588098		
YDR071C	4	589402	588827		
YDR072C	4	591344	589761		
YDR073W	4	592439	592948		
YDR074W	4	593893	596583		
YDR075W	4	597156	598082		
YDR076W	4	598468	599688		
YDR077W	4	600793	601809		
YDR078C	4	602869	602198		
YDR079C-A	4	603811	603593		
YDR079W	4	603064	603399		
YDR080W	4	604008	606986		
YDR081C	4	610081	607304		
YDR082W	4	610441	611925		
YDR083W	4	612073	613251		
YDR084C	4	614004	613405		
YDR085C	4	616150	614288		
YDR086C	4	617170	616928		
YDR087C	4	618306	617470		
YDR088C	4	619645	618497		
YDR089W	4	622112	624721		
YDR090C	4	625998	625066		
YDR091C	4	628534	626708		
YDR092W	4	629876	630605		
YDR093W	4	631282	636120		
YDR096W	4	637139	639823		
YDR097C	4	643837	640109		
YDR098C	4	645035	644178		
YDR099W	4	653607	654428		
YDR100W	4	655013	655444		
YDR101C	4	657467	655686		
YDR103W	4	658350	661103		
YDR104C	4	664910	661173		
YDR105C	4	666770	665349		
YDR106W	4	667004	667858		
YDR107C	4	671034	669016		
YDR108W	4	671269	673365		
YDR109C	4	675667	673520		
YDR110W	4	676102	677802		
YDR111C	4	679764	678241		
YDR113C	4	681617	680496		
YDR114C	4	682226	681924		
YDR115W	4	682175	682492		
YDR116C	4	683581	682724		
YDR117C	4	685643	683946		
YDR118W	4	685882	687840		
YDR119W	4	688227	690533		
YDR119W-A	4	691014	691214		
YDR120C	4	693261	691549		
YDR121W	4	693585	694175		
YDR122W	4	694700	697894		
YDR123C	4	699468	698554		
YDR124W	4	700315	701289		
YDR125C	4	702758	701397		
YDR126W	4	703234	704244		
YDR127W	4	704484	709250		
YDR128W	4	709549	712995		
YDR129C	4	715379	713340		
YDR130C	4	716622	715747		
YDR131C	4	718460	716790		
YDR132C	4	720303	718816		
YDR135C	4	727551	723004		
YDR137W	4	728259	730250		
YDR138W	4	730578	732836		
YDR139C	4	733924	733618		
YDR140W	4	734138	734803		
YDR141C	4	739997	734901		
YDR142C	4	741600	740473		
YDR143C	4	743874	742042		
YDR144C	4	746101	744311		
YDR145W	4	746738	748357		
YDR146C	4	750742	748613		
YDR147W	4	751631	753235		
YDR148C	4	755066	753675		
YDR150W	4	755628	763874		
YDR151C	4	765155	764178		
YDR152W	4	765706	766503		
YDR153C	4	767971	766736		
YDR155C	4	769000	768512		
YDR156W	4	769525	769938		
YDR158W	4	770357	771454		
YDR159W	4	771877	775782		
YDR160W	4	776163	778721		
YDR161W	4	779043	780206		
YDR162C	4	781100	780390		
YDR163W	4	781423	781950		
YDR164C	4	784215	782041		
YDR165W	4	784871	786205		
YDR166C	4	789221	786306		
YDR167W	4	789449	790069		
YDR168W	4	790328	791848		
YDR169C	4	793889	792348		
YDR169C-A	4	794723	794574		
YDR170C	4	802222	796193		
YDR171W	4	806621	807748		
YDR172W	4	808324	810381		
YDR173C	4	811632	810565		
YDR174W	4	812110	812850		
YDR175C	4	814152	813193		
YDR176W	4	814452	816560		
YDR177W	4	816878	817525		
YDR178W	4	817950	818495		
YDR179C	4	819196	818708		
YDR179W-A	4	819433	820824		
YDR180W	4	821295	825776		
YDR181C	4	827355	825910		
YDR182W	4	827582	829057		
YDR182W-A	4	829151	829354		
YDR183W	4	829585	830277		
YDR184C	4	831513	830629		
YDR185C	4	832473	831934		
YDR186C	4	835492	832859		
YDR188W	4	836421	838061		
YDR189W	4	838392	840392		
YDR190C	4	841995	840604		
YDR191W	4	842337	843449		
YDR192C	4	844861	843569		
YDR194C	4	847946	845952		
YDR194W-A	4	848071	848223		
YDR195W	4	848599	850200		
YDR196C	4	850999	850274		
YDR197W	4	851228	852397		
YDR198C	4	853972	852533		
YDR200C	4	856093	854279		
YDR201W	4	856317	856814		
YDR202C	4	857953	856898		
YDR204W	4	858137	859144		
YDR205W	4	859346	861520		
YDR206W	4	862054	864708		
YDR207C	4	867522	865012		
YDR208W	4	868224	870563		
YDR210W	4	871074	871301		
YDR211W	4	884727	886865		
YDR212W	4	887232	888911		
YDR213W	4	889751	892492		
YDR214W	4	892875	893927		
YDR216W	4	895035	899006		
YDR217C	4	903480	899551		
YDR218C	4	905052	903781		
YDR219C	4	906852	905455		
YDR221W	4	907330	909438		
YDR222W	4	910054	911301		
YDR223W	4	912099	913502		
YDR224C	4	914712	914317		
YDR225W	4	915530	915928		
YDR226W	4	916486	917154		
YDR227W	4	917571	921647		
YDR228C	4	923806	921926		
YDR229W	4	924785	926146		
YDR231C	4	926910	926293		
YDR232W	4	927452	929098		
YDR233C	4	930357	929470		
YDR234W	4	931129	933210		
YDR235W	4	933504	935138		
YDR236C	4	935892	935236		
YDR237W	4	936615	937493		
YDR238C	4	940816	937895		
YDR239C	4	943420	941057		
YDR240C	4	945152	943674		
YDR242W	4	946807	948456		
YDR243C	4	950284	948518		
YDR244W	4	950563	952401		
YDR245W	4	952800	953981		
YDR246W	4	954288	954947		
YDR246W-A	4	955133	955333		
YDR247W	4	956013	957398		
YDR248C	4	958339	957758		
YDR249C	4	959802	958681		
YDR251W	4	960614	963106		
YDR252W	4	963412	963861		
YDR253C	4	964565	963990		
YDR254W	4	965113	966489		
YDR255C	4	967822	966557		
YDR256C	4	969680	968133		
YDR257C	4	971474	969990		
YDR258C	4	974243	971808		
YDR259C	4	975782	974631		
YDR260C	4	977229	976717		
YDR261C	4	979209	977521		
YDR262W	4	993134	993952		
YDR263C	4	995534	994242		
YDR264C	4	998323	996029		
YDR265W	4	998864	999877		
YDR266C	4	1002023	1000104		
YDR267C	4	1003502	1002510		
YDR268W	4	1004004	1005143		
YDR270W	4	1005675	1008689		
YDR272W	4	1009010	1009834		
YDR273W	4	1010176	1011273		
YDR275W	4	1012252	1012959		
YDR276C	4	1013643	1013476		
YDR277C	4	1015702	1014401		
YDR279W	4	1019368	1020420		
YDR280W	4	1020747	1021664		
YDR281C	4	1022321	1022007		
YDR282C	4	1024755	1023511		
YDR283C	4	1030049	1025070		
YDR284C	4	1031419	1030550		
YDR285W	4	1032436	1035063		
YDR286C	4	1035575	1035231		
YDR287W	4	1035995	1036873		
YDR288W	4	1037195	1038106		
YDR289C	4	1039509	1038280		
YDR291W	4	1039728	1042961		
YDR292C	4	1045011	1043146		
YDR293C	4	1049392	1045640		
YDR294C	4	1052228	1050459		
YDR295C	4	1054647	1052623		
YDR296W	4	1055212	1055892		
YDR297W	4	1056551	1057600		
YDR298C	4	1058814	1058176		
YDR299W	4	1059627	1061231		
YDR300C	4	1062791	1061505		
YDR301W	4	1063352	1067425		
YDR302W	4	1067731	1068390		
YDR303C	4	1071386	1068729		
YDR304C	4	1072557	1071880		
YDR305C	4	1073488	1072746		
YDR306C	4	1075171	1073735		
YDR307W	4	1075865	1077853		
YDR308C	4	1078449	1078027		
YDR309C	4	1080199	1079048		
YDR310C	4	1084316	1081128		
YDR311W	4	1085065	1086993		
YDR312W	4	1087581	1088942		
YDR313C	4	1090079	1089219		
YDR314C	4	1092511	1090433		
YDR315C	4	1093586	1092741		
YDR316W	4	1093763	1095178		
YDR317W	4	1102184	1103428		
YDR318W	4	1103758	1104947		
YDR319C	4	1105827	1105003		
YDR320C	4	1108101	1106095		
YDR320C-A	4	1108498	1108280		
YDR321W	4	1108702	1109847		
YDR322C-A	4	1112293	1112003		
YDR322W	4	1110589	1111692		
YDR323C	4	1114027	1112480		
YDR324C	4	1116763	1114433		
YDR325W	4	1117126	1120233		
YDR326C	4	1124925	1120609		
YDR328C	4	1126018	1125434		
YDR329C	4	1127595	1126270		
YDR330W	4	1127872	1129374		
YDR331W	4	1129588	1130823		
YDR332W	4	1131001	1133070		
YDR333C	4	1135431	1133260		
YDR334W	4	1135932	1140476		
YDR335W	4	1141168	1144842		
YDR336W	4	1145092	1146036		
YDR337W	4	1146319	1147179		
YDR338C	4	1149466	1147379		
YDR339C	4	1150520	1149951		
YDR341C	4	1153626	1151803		
YDR342C	4	1155928	1154216		
YDR343C	4	1161320	1159608		
YDR345C	4	1164660	1162957		
YDR346C	4	1168659	1167214		
YDR347W	4	1169178	1170143		
YDR348C	4	1171825	1170326		
YDR349C	4	1174176	1172386		
YDR350C	4	1178174	1176120		
YDR351W	4	1178666	1181260		
YDR352W	4	1181801	1182754		
YDR353W	4	1183299	1184258		
YDR354W	4	1184747	1185889		
YDR356W	4	1186107	1188941		
YDR357C	4	1189567	1189199		
YDR358W	4	1190059	1191732		
YDR359C	4	1194884	1191936		
YDR361C	4	1196263	1195412		
YDR362C	4	1198697	1196679		
YDR363W	4	1199183	1200553		
YDR363W-A	4	1202128	1202397		
YDR364C	4	1204210	1202843		
YDR365C	4	1206383	1204497		
YDR366C	4	1212836	1212438		
YDR367W	4	1212848	1213614		
YDR368W	4	1213904	1214842		
YDR369C	4	1217580	1215016		
YDR370C	4	1219110	1217782		
YDR371W	4	1219413	1220948		
YDR372C	4	1222149	1221112		
YDR373W	4	1222759	1223331		
YDR374C	4	1224394	1223474		
YDR374W-A	4	1224757	1225026		
YDR375C	4	1226536	1225166		
YDR376W	4	1226822	1228303		
YDR377W	4	1228611	1228916		
YDR378C	4	1229609	1229349		
YDR379C-A	4	1233517	1233278		
YDR379W	4	1230167	1233196		
YDR380W	4	1234218	1236125		
YDR381C-A	4	1238850	1238312		
YDR381W	4	1236558	1238004		
YDR382W	4	1239492	1239824		
YDR383C	4	1240676	1239960		
YDR384C	4	1242031	1241204		
YDR385W	4	1243230	1245758		
YDR386W	4	1246084	1247982		
YDR387C	4	1249821	1248154		
YDR388W	4	1250186	1251634		
YDR389W	4	1252537	1254501		
YDR390C	4	1256847	1254937		
YDR391C	4	1258056	1257358		
YDR392W	4	1258696	1259709		
YDR393W	4	1259901	1261271		
YDR394W	4	1261681	1262967		
YDR395W	4	1263324	1266158		
YDR397C	4	1266898	1266366		
YDR398W	4	1267471	1269402		
YDR399W	4	1270068	1270733		
YDR400W	4	1271063	1272085		
YDR402C	4	1273703	1272234		
YDR403W	4	1274602	1276212		
YDR404C	4	1277169	1276654		
YDR405W	4	1277646	1278437		
YDR406W	4	1279210	1283799		
YDR407C	4	1287938	1284069		
YDR408C	4	1288859	1288215		
YDR409W	4	1289406	1292120		
YDR410C	4	1293091	1292372		
YDR411C	4	1294394	1293369		
YDR412W	4	1294693	1295400		
YDR414C	4	1296686	1295598		
YDR415C	4	1298161	1297037		
YDR416W	4	1298432	1301011		
YDR418W	4	1301616	1302113		
YDR419W	4	1303174	1305072		
YDR420W	4	1306267	1311675		
YDR421W	4	1312040	1314892		
YDR422C	4	1317773	1315326		
YDR423C	4	1319275	1318046		
YDR424C	4	1319841	1319387		
YDR425W	4	1320064	1321941		
YDR427W	4	1322205	1323386		
YDR428C	4	1324239	1323454		
YDR429C	4	1325301	1324477		
YDR430C	4	1328470	1325501		
YDR432W	4	1328783	1330027		
YDR434W	4	1331237	1332841		
YDR435C	4	1333969	1332983		
YDR436W	4	1334821	1336953		
YDR437W	4	1337352	1337774		
YDR438W	4	1338274	1339386		
YDR439W	4	1339676	1340719		
YDR440W	4	1342493	1344241		
YDR441C	4	1345062	1344517		
YDR443C	4	1349938	1345676		
YDR444W	4	1350290	1352353		
YDR446W	4	1353725	1354633		
YDR447C	4	1355553	1354829		
YDR448W	4	1356065	1357369		
YDR449C	4	1358902	1357580		
YDR450W	4	1359923	1360798		
YDR451C	4	1362181	1361120		
YDR452W	4	1362878	1364902		
YDR453C	4	1365662	1365072		
YDR454C	4	1366827	1366264		
YDR456W	4	1367485	1369386		
YDR457W	4	1369790	1379596		
YDR458C	4	1382046	1380055		
YDR459C	4	1383443	1382319		
YDR460W	4	1383811	1384776		
YDR461C-A	4	1385766	1385524		
YDR461W	4	1385176	1385286		
YDR462W	4	1386073	1386516		
YDR463W	4	1386816	1388375		
YDR464W	4	1388872	1393179		
YDR465C	4	1394574	1393336		
YDR466W	4	1395121	1397817		
YDR468C	4	1398700	1398026		
YDR469W	4	1399015	1399542		
YDR470C	4	1401214	1399706		
YDR471W	4	1401770	1402564		
YDR472W	4	1403322	1404173		
YDR473C	4	1405854	1404445		
YDR475C	4	1410094	1407464		
YDR476C	4	1411127	1410453		
YDR477W	4	1412373	1414274		
YDR478W	4	1414575	1415171		
YDR479C	4	1416874	1415210		
YDR480W	4	1417399	1418370		
YDR481C	4	1420250	1418550		
YDR482C	4	1420838	1420431		
YDR483W	4	1421157	1422485		
YDR484W	4	1422763	1424688		
YDR485C	4	1427207	1424820		
YDR486C	4	1428120	1427431		
YDR487C	4	1428980	1428354		
YDR488C	4	1430789	1429188		
YDR489W	4	1431012	1431896		
YDR490C	4	1434268	1431968		
YDR492W	4	1434924	1435874		
YDR493W	4	1436217	1436588		
YDR494W	4	1436930	1438015		
YDR495C	4	1441150	1438115		
YDR496C	4	1443403	1441433		
YDR497C	4	1445467	1443713		
YDR498C	4	1446994	1445843		
YDR499W	4	1447830	1450073		
YDR500C	4	1450853	1450198		
YDR501W	4	1451353	1452918		
YDR502C	4	1454464	1453310		
YDR503C	4	1455866	1455042		
YDR504C	4	1456694	1456311		
YDR505C	4	1459220	1456695		
YDR506C	4	1461554	1459728		
YDR507C	4	1465786	1462358		
YDR508C	4	1468444	1466453		
YDR510W	4	1469400	1469705		
YDR511W	4	1470017	1470418		
YDR512C	4	1471063	1470500		
YDR513W	4	1471017	1471448		
YDR514C	4	1472999	1471548		
YDR515W	4	1473429	1474772		
YDR516C	4	1476476	1474974		
YDR517W	4	1477239	1478357		
YDR518W	4	1478608	1480161		
YDR519W	4	1480425	1480832		
YDR520C	4	1483403	1481085		
YDR522C	4	1485303	1483795		
YDR523C	4	1487038	1485566		
YDR524C	4	1488990	1487542		
YDR524C-B	4	1489798	1489598		
YDR524W-C	4	1489403	1489492		
YDR525W-A	4	1490596	1490835		
YDR527W	4	1491094	1492413		
YDR528W	4	1494586	1495857		
YDR529C	4	1496548	1496165		
YDR530C	4	1497768	1496791		
YDR531W	4	1498232	1499335		
YDR532C	4	1500553	1499396		
YDR533C	4	1502160	1501447		
YDR534C	4	1504900	1503314		
YDR536W	4	1508005	1509714		
YDR538W	4	1510902	1511630		
YDR539W	4	1512094	1513605		
YDR540C	4	1517675	1517136		
YDR541C	4	1520698	1519664		
YDR542W	4	1523249	1523611		
YDR545W	4	1526321	1531711		
YEL001C	5	150978	150301		
YEL002C	5	150014	148722		
YEL003W	5	148176	148599		
YEL004W	5	146951	147979		
YEL005C	5	146755	145907		
YEL006W	5	144327	145334		
YEL007W	5	141892	143892		
YEL009C	5	139763	138918		
YEL011W	5	133120	135234		
YEL012W	5	131772	132551		
YEL013W	5	128825	130561		
YEL015W	5	126629	128284		
YEL016C	5	126218	124737		
YEL017C-A	5	122929	122798		
YEL017W	5	123657	124670		
YEL018W	5	121471	122310		
YEL019C	5	121301	120498		
YEL020C	5	120299	118617		
YEL020W-A	5	117211	117474		
YEL021W	5	116167	116970		
YEL022W	5	111421	115800		
YEL023C	5	110552	108504		
YEL024W	5	107260	107907		
YEL025C	5	106147	102581		
YEL026W	5	101943	102323		
YEL027W	5	100769	101251		
YEL029C	5	97796	96858		
YEL030W	5	94644	96578		
YEL031W	5	90258	93905		
YEL032W	5	86937	89852		
YEL033W	5	86179	86598		
YEL034W	5	85676	86149		
YEL035C	5	85545	85045		
YEL036C	5	84552	83050		
YEL037C	5	82603	81407		
YEL038W	5	80462	81145		
YEL039C	5	79977	79636		
YEL040W	5	78053	79456		
YEL041W	5	75944	77431		
YEL042W	5	73771	75327		
YEL043W	5	70478	73348		
YEL044W	5	69757	70257		
YEL046C	5	68792	67629		
YEL047C	5	66797	65385		
YEL048C	5	65167	64709		
YEL049W	5	63728	64090		
YEL050C	5	60851	59670		
YEL051W	5	58378	59148		
YEL052W	5	56571	58100		
YEL053C	5	56102	53901		
YEL054C	5	53218	52721		
YEL055C	5	51539	48471		
YEL056W	5	47168	48373		
YEL057C	5	45721	45020		
YEL058W	5	43252	44925		
YEL059C-A	5	42624	42400		
YEL060C	5	41953	40046		
YEL061C	5	39537	36535		
YEL062W	5	34407	36254		
YEL063C	5	33466	31694		
YEL064C	5	31239	29797		
YEL065W	5	27657	29543		
YEL066W	5	26667	27206		
YEL067C	5	26776	26189		
YEL069C	5	23231	21537		
YEL070W	5	19589	21097		
YEL071W	5	16355	17845		
YEL072W	5	13720	14415		
YEL073C	5	7553	7230		
YEL075C	5	5713	5345		
YEL076C	5	5114	4464		
YEL076C-A	5	5114	4185		
YEL077C	5	4097	264		
YER001W	5	153520	155808		
YER002W	5	156803	157498		
YER003C	5	159118	157736		
YER004W	5	159580	160275		
YER005W	5	160550	162442		
YER006W	5	162723	164285		
YER007C-A	5	166885	166237		
YER007W	5	164527	166083		
YER008C	5	171818	167808		
YER009W	5	172115	172492		
YER010C	5	173338	172634		
YER011W	5	175248	176012		
YER012W	5	177835	178431		
YER013W	5	178841	182278		
YER014C-A	5	184700	183731		
YER014W	5	182600	184219		
YER015W	5	184541	186775		
YER016W	5	188277	189311		
YER017C	5	191788	189503		
YER018C	5	192624	191959		
YER019C-A	5	194539	194273		
YER019W	5	192797	194230		
YER020W	5	195168	196517		
YER021W	5	196948	198519		
YER022W	5	198812	200875		
YER023W	5	201076	201936		
YER024W	5	202192	204963		
YER025W	5	205251	206834		
YER026C	5	208474	207644		
YER027C	5	210232	208979		
YER028C	5	211876	210692		
YER029C	5	213177	212587		
YER030W	5	213437	213898		
YER031C	5	214747	214076		
YER032W	5	215063	217693		
YER033C	5	221287	218057		
YER034W	5	221846	222403		
YER035W	5	222639	223076		
YER036C	5	225199	223367		
YER037W	5	225889	226854		
YER038C	5	228252	226858		
YER039C	5	229205	228456		
YER039C-A	5	229481	229263		
YER040W	5	229795	231987		
YER041W	5	232461	234740		
YER042W	5	234937	235491		
YER043C	5	237119	235770		
YER044C	5	238016	237570		
YER044C-A	5	239774	238460		
YER045C	5	241501	240032		
YER046W	5	243180	243611		
YER047C	5	246503	243810		
YER048C	5	248157	246982		
YER048W-A	5	250718	251002		
YER049W	5	251728	253662		
YER050C	5	254387	253971		
YER051W	5	254656	256134		
YER052C	5	257958	256375		
YER053C	5	259639	258737		
YER053C-A	5	261046	260933		
YER054C	5	263698	262052		
YER055C	5	265785	264892		
YER056C	5	268113	266512		
YER056C-A	5	270185	269423		
YER057C	5	271126	270737		
YER058W	5	271768	272091		
YER059W	5	272624	273886		
YER060W	5	274567	276153		
YER060W-A	5	276572	278164		
YER061C	5	279626	278298		
YER062C	5	280682	279930		
YER063W	5	281710	282366		
YER064C	5	284222	282705		
YER065C	5	286914	285241		
YER066W	5	290242	290799		
YER067W	5	292066	292551		
YER068W	5	293050	294813		
YER069W	5	295410	298001		
YER070W	5	298950	301616		
YER071C	5	302327	301947		
YER072W	5	302806	303195		
YER073W	5	304030	305592		
YER074W	5	306323	307196		
YER074W-A	5	307653	308123		
YER075C	5	311199	308413		
YER076C	5	313498	312590		
YER077C	5	316600	314534		
YER078C	5	318342	316807		
YER078W-A	5	318646	318810		
YER079W	5	318920	319552		
YER080W	5	319963	321846		
YER081W	5	322686	324095		
YER082C	5	325936	324272		
YER083C	5	327031	326174		
YER085C	5	328140	327619		
YER086W	5	328477	330207		
YER087C-B	5	332830	332582		
YER087W	5	330576	332306		
YER088C	5	335188	333176		
YER089C	5	337340	335946		
YER090W	5	337949	339472		
YER091C	5	342167	339864		
YER092W	5	342855	343232		
YER093C	5	347612	343320		
YER093C-A	5	348400	347912		
YER094C	5	349346	348729		
YER095W	5	349980	351182		
YER096W	5	351698	353236		
YER098W	5	355466	357730		
YER099C	5	359061	358105		
YER100W	5	359562	360314		
YER101C	5	361794	360502		
YER102W	5	363100	363702		
YER103W	5	364589	366517		
YER104W	5	366802	367428		
YER105C	5	372013	367838		
YER106W	5	372326	373234		
YER107C	5	374545	373448		
YER109C	5	377614	375215		
YER110C	5	382103	378762		
YER111C	5	385876	382595		
YER112W	5	387232	387795		
YER113C	5	390052	387932		
YER114C	5	393712	390590		
YER115C	5	394867	394292		
YER116C	5	396172	395348		
YER117W	5	396769	397653		
YER118C	5	399055	397952		
YER119C	5	400842	399496		
YER120W	5	401135	401869		
YER121W	5	402375	402719		
YER122C	5	404352	402871		
YER123W	5	404813	406387		
YER124C	5	409063	407342		
YER125W	5	410189	412618		
YER126C	5	414179	413394		
YER127W	5	414481	415554		
YER128W	5	415859	416470		
YER129W	5	417281	420709		
YER130C	5	422446	421115		
YER131W	5	423952	424311		
YER132C	5	430449	425188		
YER133W	5	432495	433958		
YER134C	5	437803	437267		
YER136W	5	439616	440971		
YER137C	5	441819	441373		
YER138W-A	5	449474	449578		
YER139C	5	451243	450563		
YER140W	5	451565	453235		
YER141W	5	453459	454919		
YER142C	5	456036	455146		
YER143W	5	456319	457605		
YER144C	5	460223	457806		
YER145C	5	461740	460526		
YER146W	5	462585	462866		
YER147C	5	464842	462968		
YER148W	5	465303	466025		
YER149C	5	467470	466208		
YER150W	5	468370	468816		
YER151C	5	472424	469686		
YER152C	5	473988	472657		
YER153C	5	474805	474041		
YER154W	5	475020	476228		
YER155C	5	482848	476345		
YER156C	5	484341	483325		
YER157W	5	484788	487193		
YER158C	5	490578	488857		
YER159C	5	491958	491530		
YER161C	5	500348	499347		
YER162C	5	502894	500630		
YER163C	5	503782	503084		
YER164W	5	505392	509798		
YER165W	5	510373	512106		
YER166W	5	512744	517459		
YER167W	5	518216	520771		
YER168C	5	522669	521029		
YER169W	5	523369	525759		
YER170W	5	525974	526651		
YER171W	5	527082	529418		
YER172C	5	536021	529530		
YER173W	5	536300	538279		
YER174C	5	539168	538434		
YER175C	5	540363	539464		
YER175W-A	5	540650	540814		
YER176W	5	541690	545055		
YER177W	5	545611	546414		
YER178W	5	546817	548079		
YER179W	5	548421	549517		
YER180C	5	550527	549724		
YER180C-A	5	551122	550865		
YER182W	5	552525	553259		
YER183C	5	553969	553334		
YER184C	5	558680	556296		
YER185W	5	559454	560365		
YER186C	5	562625	561705		
YER187W	5	566230	566655		
YER188C-A	5	569907	569608		
YER189W	5	571155	571523		
YER190C-B	5	576162	575680		
YER190W	5	571480	576525		
YFL001W	6	147131	148459		
YFL002C	6	146934	145114		
YFL003C	6	137157	134521		
YFL004W	6	131810	134296		
YFL005W	6	130334	130981		
YFL007W	6	123479	129910		
YFL008W	6	119429	123106		
YFL009W	6	116145	118484		
YFL010C	6	115743	115108		
YFL010W-A	6	114990	115274		
YFL011W	6	112345	113985		
YFL012W	6	110647	111093		
YFL013C	6	109930	107852		
YFL014W	6	107256	107585		
YFL016C	6	106236	104701		
YFL017C	6	104462	103983		
YFL017W-A	6	103699	103932		
YFL018C	6	103127	101628		
YFL020C	6	99599	99231		
YFL021W	6	95966	97498		
YFL022C	6	95010	93499		
YFL023W	6	90986	93376		
YFL024C	6	90345	87847		
YFL025C	6	87234	84145		
YFL026W	6	82580	83875		
YFL027C	6	81912	80419		
YFL028C	6	80213	79344		
YFL029C	6	79161	78055		
YFL030W	6	76831	77988		
YFL031W	6	75179	76147		
YFL033C	6	74427	69115		
YFL034C-A	6	64932	64243		
YFL034C-B	6	63993	63016		
YFL034W	6	65477	68698		
YFL036W	6	58782	62837		
YFL037W	6	56336	57709		
YFL038C	6	55986	55366		
YFL039C	6	54696	53260		
YFL040W	6	51350	52972		
YFL041W	6	49139	51007		
YFL041W-A	6	48734	48925		
YFL042C	6	47744	45720		
YFL044C	6	45560	44655		
YFL045C	6	44392	43628		
YFL046W	6	42815	43438		
YFL047W	6	40421	42565		
YFL048C	6	40180	38843		
YFL049W	6	36803	38674		
YFL050C	6	35848	33272		
YFL051C	6	30540	30058		
YFL052W	6	28232	29629		
YFL053W	6	23423	25198		
YFL054C	6	22787	20847		
YFL055W	6	17004	18680		
YFL056C	6	15431	14793		
YFL057C	6	14763	14305		
YFL058W	6	12929	13951		
YFL059W	6	11363	12259		
YFL060C	6	10969	10301		
YFL061W	6	9545	10222		
YFL062W	6	6426	7565		
YFL064C	6	3846	3322		
YFL065C	6	3338	3030		
YFL066C	6	2615	1437		
YFL067W	6	836	1363		
YFL068W	6	53	535		
YFR001W	6	149110	149724		
YFR002W	6	150016	152535		
YFR003C	6	153124	152657		
YFR004W	6	153393	154313		
YFR005C	6	155873	154527		
YFR006W	6	156145	157752		
YFR007W	6	159299	160360		
YFR008W	6	160535	161200		
YFR009W	6	162488	164746		
YFR010W	6	165067	166566		
YFR011C	6	167258	166746		
YFR012W	6	167888	168496		
YFR012W-A	6	169224	169310		
YFR013W	6	169922	172285		
YFR014C	6	173877	172537		
YFR015C	6	176391	174265		
YFR016C	6	180743	177042		
YFR017C	6	182861	182274		
YFR018C	6	184222	183131		
YFR019W	6	184502	191338		
YFR021W	6	194812	196314		
YFR022W	6	196833	199034		
YFR023W	6	199874	201709		
YFR024C-A	6	203433	201960		
YFR025C	6	204750	203743		
YFR026C	6	206257	205748		
YFR027W	6	207452	208297		
YFR028C	6	210068	208413		
YFR029W	6	210937	212973		
YFR030W	6	213312	216419		
YFR031C	6	220106	216594		
YFR031C-A	6	221418	220507		
YFR032C	6	222959	222090		
YFR032C-A	6	223437	223258		
YFR032C-B	6	223973	223710		
YFR033C	6	224769	224326		
YFR034C	6	225958	225020		
YFR035C	6	226465	226121		
YFR036W	6	226963	227337		
YFR037C	6	229186	227513		
YFR038W	6	229380	231941		
YFR039C	6	233544	232012		
YFR040W	6	234242	237250		
YFR041C	6	238255	237368		
YFR042W	6	238458	239060		
YFR043C	6	239827	239114		
YFR044C	6	241437	239992		
YFR045W	6	241998	242999		
YFR046C	6	244159	243074		
YFR047C	6	245166	244279		
YFR048W	6	246146	248134		
YFR049W	6	248523	248894		
YFR050C	6	249866	249066		
YFR051C	6	251803	250163		
YFR052W	6	252505	253329		
YFR053C	6	255049	253592		
YFR055W	6	264204	265226		
YFR057W	6	269061	269516		
YGL001C	7	496502	495453		
YGL002W	7	494517	495167		
YGL003C	7	494174	492474		
YGL004C	7	491956	490703		
YGL005C	7	490547	489708		
YGL006W	7	485921	489442		
YGL006W-A	7	485423	485533		
YGL007C-A	7	483027	482941		
YGL008C	7	482666	479910		
YGL009C	7	478652	476313		
YGL010W	7	475545	476069		
YGL011C	7	475247	474489		
YGL012W	7	472855	474276		
YGL013C	7	472298	469092		
YGL014W	7	466141	468807		
YGL015C	7	465435	465043		
YGL016W	7	461666	464911		
YGL017W	7	459854	461365		
YGL018C	7	459664	459110		
YGL019W	7	458156	458992		
YGL020C	7	457870	457163		
YGL021W	7	454785	457067		
YGL022W	7	452404	454560		
YGL023C	7	452104	450197		
